- Wampserver trace report -
File created by Wampserver install
::1 - - [03/May/2020:18:14:15 +0100] "GET /phpmyadmin/ HTTP/1.1" 200 3489
::1 - - [03/May/2020:18:20:29 +0100] "GET /stourhead/wp-admin/post.php?post=7&action=edit HTTP/1.1" 200 302516
::1 - - [03/May/2020:18:20:29 +0100] "GET /stourhead/wp-json/wp/v2/users/me?_locale=user HTTP/1.1" 200 601
::1 - - [03/May/2020:18:20:30 +0100] "GET /stourhead/wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.1" 200 603
::1 - - [03/May/2020:18:20:30 +0100] "GET /stourhead/wp-json/wp/v2/pages?per_page=100&exclude=7&parent_exclude=7&orderby=menu_order&order=asc&context=edit&_locale=user HTTP/1.1" 200 2
::1 - - [03/May/2020:18:20:35 +0100] "POST /stourhead/wp-json/wp/v2/pages/7?_locale=user HTTP/1.1" 200 1980
::1 - - [03/May/2020:18:20:37 +0100] "GET /stourhead/ HTTP/1.1" 200 5357
::1 - - [03/May/2020:18:20:37 +0100] "GET /stourhead/wp-includes/css/dashicons.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:20:37 +0100] "GET /stourhead/wp-includes/css/admin-bar.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:20:37 +0100] "GET /stourhead/wp-includes/css/dist/block-library/style.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:20:37 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:20:37 +0100] "GET /stourhead/wp-includes/js/wp-emoji-release.min.js?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:20:39 +0100] "GET /stourhead/ HTTP/1.1" 200 5357
::1 - - [03/May/2020:18:20:39 +0100] "GET /stourhead/wp-includes/js/wp-emoji-release.min.js?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:20:39 +0100] "GET /stourhead/wp-includes/css/dashicons.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:20:39 +0100] "GET /stourhead/wp-includes/css/admin-bar.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:20:39 +0100] "GET /stourhead/wp-includes/css/dist/block-library/style.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:20:39 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:20:39 +0100] "GET /stourhead/ HTTP/1.1" 200 5357
::1 - - [03/May/2020:18:20:39 +0100] "GET /stourhead/wp-includes/css/dashicons.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:20:39 +0100] "GET /stourhead/wp-includes/css/admin-bar.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:20:39 +0100] "GET /stourhead/wp-includes/css/dist/block-library/style.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:20:39 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:20:39 +0100] "GET /stourhead/wp-includes/js/wp-emoji-release.min.js?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:20:41 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 1
::1 - - [03/May/2020:18:20:41 +0100] "GET /stourhead/wp-admin/edit.php?post_type=page HTTP/1.1" 200 46183
::1 - - [03/May/2020:18:20:42 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [03/May/2020:18:20:49 +0100] "GET /stourhead/wp-admin/post.php?post=7&action=edit HTTP/1.1" 200 302774
::1 - - [03/May/2020:18:20:49 +0100] "GET /stourhead/wp-json/wp/v2/users/me?_locale=user HTTP/1.1" 200 601
::1 - - [03/May/2020:18:20:50 +0100] "GET /stourhead/wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.1" 200 603
::1 - - [03/May/2020:18:20:50 +0100] "GET /stourhead/wp-json/wp/v2/pages?per_page=100&exclude=7&parent_exclude=7&orderby=menu_order&order=asc&context=edit&_locale=user HTTP/1.1" 200 2
::1 - - [03/May/2020:18:20:57 +0100] "POST /stourhead/wp-json/wp/v2/pages/7/autosaves?_locale=user HTTP/1.1" 200 721
::1 - - [03/May/2020:18:20:58 +0100] "GET /stourhead/home/?preview_id=7&preview_nonce=235795be3c&preview=true HTTP/1.1" 200 9094
::1 - - [03/May/2020:18:20:58 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:20:58 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_6737.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:20:58 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_1536.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:20:58 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_6849-scaled.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:20:58 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/banner.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:21:00 +0100] "GET /stourhead%20B&B/wordpress/?page_id=60 HTTP/1.1" 404 281
::1 - - [03/May/2020:18:21:03 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 1
::1 - - [03/May/2020:18:21:03 +0100] "GET /stourhead/wp-admin/edit.php?post_type=page HTTP/1.1" 200 46183
::1 - - [03/May/2020:18:21:03 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [03/May/2020:18:21:18 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [03/May/2020:18:21:27 +0100] "GET /stourhead/ HTTP/1.1" 200 5357
::1 - - [03/May/2020:18:21:28 +0100] "GET /stourhead/wp-includes/js/wp-emoji-release.min.js?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:21:28 +0100] "GET /stourhead/wp-includes/css/dashicons.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:21:28 +0100] "GET /stourhead/wp-includes/css/dist/block-library/style.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:21:28 +0100] "GET /stourhead/wp-includes/css/admin-bar.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:21:28 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:21:28 +0100] "GET /stourhead/ HTTP/1.1" 200 5357
::1 - - [03/May/2020:18:21:28 +0100] "GET /stourhead/wp-includes/js/wp-emoji-release.min.js?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:21:28 +0100] "GET /stourhead/wp-includes/css/dashicons.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:21:28 +0100] "GET /stourhead/wp-includes/css/admin-bar.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:21:28 +0100] "GET /stourhead/wp-includes/css/dist/block-library/style.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:21:28 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:21:29 +0100] "GET /stourhead/ HTTP/1.1" 200 5357
::1 - - [03/May/2020:18:21:30 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:21:33 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [03/May/2020:18:21:48 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [03/May/2020:18:22:02 +0100] "GET /stourhead/wp-includes/js/thickbox/thickbox.css?ver=5.4.1 HTTP/1.1" 200 2658
::1 - - [03/May/2020:18:22:02 +0100] "GET /stourhead/wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons&ver=5.4.1 HTTP/1.1" 200 353824
::1 - - [03/May/2020:18:22:01 +0100] "GET /stourhead/wp-admin/update-core.php HTTP/1.1" 200 29758
::1 - - [03/May/2020:18:22:03 +0100] "GET /stourhead/wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,common,hoverintent-js,admin-bar,jquery-ui-core,thickbox,plugin-install,underscore,wp-util&ver=5.4.1 HTTP/1.1" 200 59206
::1 - - [03/May/2020:18:22:10 +0100] "GET /stourhead/wp-admin/update-core.php?force-check=1 HTTP/1.1" 200 29818
::1 - - [03/May/2020:18:22:16 +0100] "GET /stourhead/wp-admin/edit.php?post_type=page HTTP/1.1" 200 46183
::1 - - [03/May/2020:18:22:16 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [03/May/2020:18:22:28 +0100] "GET /stourhead/wp-admin/themes.php HTTP/1.1" 200 47215
::1 - - [03/May/2020:18:22:28 +0100] "GET /stourhead/wp-content/themes/twentynineteen/screenshot.png HTTP/1.1" 200 175535
::1 - - [03/May/2020:18:22:28 +0100] "GET /stourhead/wp-content/themes/twentytwenty/screenshot.png HTTP/1.1" 200 53066
::1 - - [03/May/2020:18:22:29 +0100] "GET /stourhead/wp-admin/undefined HTTP/1.1" 404 5172
::1 - - [03/May/2020:18:22:37 +0100] "GET /stourhead/wp-admin/edit-comments.php HTTP/1.1" 200 50627
::1 - - [03/May/2020:18:22:38 +0100] "GET /stourhead/wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,common,hoverintent-js,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,svg-pai&load%5Bchunk_1%5D=nter&ver=5.4.1 HTTP/1.1" 200 77138
::1 - - [03/May/2020:18:22:39 +0100] "GET /stourhead/wp-admin/edit.php?post_type=page HTTP/1.1" 200 46183
::1 - - [03/May/2020:18:22:39 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [03/May/2020:18:22:47 +0100] "GET /stourhead/wp-admin/options-general.php HTTP/1.1" 200 65776
::1 - - [03/May/2020:18:22:48 +0100] "GET /stourhead/wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,common,hoverintent-js,admin-bar,svg-painter&ver=5.4.1 HTTP/1.1" 200 27989
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate&ver=5.4.1 HTTP/1.1" 200 106931
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-includes/js/codemirror/codemirror.min.css?ver=5.29.1-alpha-ee20357 HTTP/1.1" 200 15899
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-includes/js/jquery/ui/droppable.min.js?ver=1.11.4 HTTP/1.1" 200 6242
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-includes/js/jquery/ui/draggable.min.js?ver=1.11.4 HTTP/1.1" 200 18847
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-includes/js/utils.min.js?ver=5.4.1 HTTP/1.1" 200 1868
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-includes/js/plupload/moxie.min.js?ver=1.3.5 HTTP/1.1" 200 88108
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-includes/js/plupload/plupload.min.js?ver=2.1.9 HTTP/1.1" 200 15658
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-admin/js/code-editor.min.js?ver=5.4.1 HTTP/1.1" 200 3099
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-admin/js/nav-menu.min.js?ver=5.4.1 HTTP/1.1" 200 21822
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5Bchunk_1%5D=,l10n,buttons,customize-controls,customize-widgets,customize-nav-menus,code-editor,media-views&ver=5.4.1 HTTP/1.1" 200 463883
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-admin/js/widgets/media-audio-widget.min.js?ver=5.4.1 HTTP/1.1" 200 1470
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-admin/js/widgets/media-image-widget.min.js?ver=5.4.1 HTTP/1.1" 200 2044
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-admin/js/widgets/media-widgets.min.js?ver=5.4.1 HTTP/1.1" 200 14294
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-admin/js/widgets/media-video-widget.min.js?ver=5.4.1 HTTP/1.1" 200 2735
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-admin/js/widgets/media-gallery-widget.min.js?ver=5.4.1 HTTP/1.1" 200 3796
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-admin/js/widgets/text-widgets.min.js?ver=5.4.1 HTTP/1.1" 200 5911
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-includes/js/codemirror/fakejshint.js?ver=2.9.5 HTTP/1.1" 200 1002
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-includes/js/codemirror/htmlhint.js?ver=0.9.14-xwp HTTP/1.1" 200 17735
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-admin/js/widgets/custom-html-widgets.min.js?ver=5.4.1 HTTP/1.1" 200 5566
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-includes/js/codemirror/codemirror.min.js?ver=5.29.1-alpha-ee20357 HTTP/1.1" 200 585414
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-includes/js/codemirror/csslint.js?ver=1.0.5 HTTP/1.1" 200 366769
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-includes/js/codemirror/esprima.js?ver=4.0.0 HTTP/1.1" 200 283149
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=editor-buttons&ver=5.4.1 HTTP/1.1" 200 27222
::1 - - [03/May/2020:18:23:09 +0100] "GET /stourhead/wp-admin/customize.php?return=%2Fstourhead%2Fwp-admin%2Foptions-general.php HTTP/1.1" 200 289555
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=wp-hooks,heartbeat,customize-base,customize-controls,customize-widgets,accordion,wp-sanitize,customize-nav-menus,imgareaselect,c&load%5Bchunk_1%5D=ustomize-models,customize-views,mce-view,image-edit,updates,quicktags,wplink,jquery-ui-position,jquery-ui-menu,jquery-ui-autocom&load%5Bchunk_2%5D=plete,thickbox,media-upload&ver=5.4.1 HTTP/1.1" 200 345903
::1 - - [03/May/2020:18:23:11 +0100] "GET /stourhead/?customize_changeset_uuid=42950f33-b5c5-4b27-a324-a974c3347606&customize_theme=StourheadBB&customize_messenger_channel=preview-0 HTTP/1.1" 200 7485
::1 - - [03/May/2020:18:23:12 +0100] "GET /stourhead/wp-includes/css/customize-preview.min.css?ver=5.4.1 HTTP/1.1" 200 2854
::1 - - [03/May/2020:18:23:12 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:23:12 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:23:19 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 742
::1 - - [03/May/2020:18:23:58 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 5653
::1 - - [03/May/2020:18:24:04 +0100] "POST /stourhead/?customize_changeset_uuid=42950f33-b5c5-4b27-a324-a974c3347606&customize_theme=StourheadBB&customize_messenger_channel=preview-1&customize_autosaved=on HTTP/1.1" 200 7480
::1 - - [03/May/2020:18:24:04 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:04 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:06 +0100] "POST /stourhead/?customize_changeset_uuid=42950f33-b5c5-4b27-a324-a974c3347606&customize_theme=StourheadBB&customize_messenger_channel=preview-2&customize_autosaved=on HTTP/1.1" 200 10901
::1 - - [03/May/2020:18:24:06 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:06 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:06 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_6737.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:06 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_1536.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:06 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/banner.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:06 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_6849-scaled.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:11 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [03/May/2020:18:24:19 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 89
::1 - - [03/May/2020:18:24:20 +0100] "POST /stourhead/?page_id=11&customize_changeset_uuid=42950f33-b5c5-4b27-a324-a974c3347606&customize_theme=StourheadBB&customize_messenger_channel=preview-3&customize_autosaved=on HTTP/1.1" 200 7480
::1 - - [03/May/2020:18:24:20 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:20 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:28 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 983
::1 - - [03/May/2020:18:24:31 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 404 50
::1 - - [03/May/2020:18:24:31 +0100] "GET /stourhead/wp-admin/options-general.php HTTP/1.1" 200 65776
::1 - - [03/May/2020:18:24:33 +0100] "GET /stourhead/ HTTP/1.1" 200 8773
::1 - - [03/May/2020:18:24:33 +0100] "GET /stourhead/wp-includes/js/wp-emoji-release.min.js?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:24:33 +0100] "GET /stourhead/wp-includes/css/dashicons.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:24:33 +0100] "GET /stourhead/wp-includes/css/admin-bar.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:24:33 +0100] "GET /stourhead/wp-includes/css/dist/block-library/style.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:24:33 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:34 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_6737.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:34 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_1536.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:34 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/banner.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:34 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_6849-scaled.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:52 +0100] "GET /stourhead/ HTTP/1.1" 200 8773
::1 - - [03/May/2020:18:24:52 +0100] "GET /stourhead/wp-includes/js/wp-emoji-release.min.js?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:24:52 +0100] "GET /stourhead/wp-includes/css/dashicons.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:24:52 +0100] "GET /stourhead/wp-includes/css/admin-bar.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:24:52 +0100] "GET /stourhead/wp-includes/css/dist/block-library/style.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:24:52 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:52 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_6737.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:52 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_1536.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:52 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/banner.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:52 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_6849-scaled.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:53 +0100] "GET /stourhead/ HTTP/1.1" 200 8773
::1 - - [03/May/2020:18:24:53 +0100] "GET /stourhead/wp-includes/js/wp-emoji-release.min.js?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:24:53 +0100] "GET /stourhead/wp-includes/css/dashicons.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:24:53 +0100] "GET /stourhead/wp-includes/css/admin-bar.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:24:53 +0100] "GET /stourhead/wp-includes/css/dist/block-library/style.min.css?ver=5.4.1 HTTP/1.1" 304 -
::1 - - [03/May/2020:18:24:53 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:53 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_6737.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:53 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_1536.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:53 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/banner.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:24:53 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_6849-scaled.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:25:32 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [03/May/2020:18:27:32 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [03/May/2020:18:27:51 +0100] "GET /stourhead/ HTTP/1.1" 200 8086
::1 - - [03/May/2020:18:27:51 +0100] "GET /stourhead/wp-includes/css/dist/block-library/style.min.css?ver=5.4.1 HTTP/1.1" 200 53593
::1 - - [03/May/2020:18:27:51 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/burgerV2-1.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:27:51 +0100] "GET /stourhead/wp-includes/js/wp-emoji-release.min.js?ver=5.4.1 HTTP/1.1" 200 13901
::1 - - [03/May/2020:18:27:51 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_6737.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:27:51 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_1536.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:27:51 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/banner.png HTTP/1.1" 404 281
::1 - - [03/May/2020:18:27:51 +0100] "GET /stourhead%20B&B/wordpress/wp-content/uploads/2020/02/IMG_6849-scaled.jpg HTTP/1.1" 404 281
::1 - - [03/May/2020:18:27:51 +0100] "GET /favicon.ico HTTP/1.1" 200 202575
::1 - - [03/May/2020:18:27:55 +0100] "GET /stourhead%20B&B/wordpress/ HTTP/1.1" 404 281
::1 - - [03/May/2020:18:27:58 +0100] "GET /stourhead%20B&B/wordpress/?page_id=15 HTTP/1.1" 404 281
::1 - - [03/May/2020:18:28:08 +0100] "GET /stourhead%20B&B/wordpress/?page_id=214 HTTP/1.1" 404 281
::1 - - [03/May/2020:18:28:59 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [03/May/2020:18:29:05 +0100] "GET /stourhead/wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,buttons,media-views,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menu&load%5Bchunk_1%5D=s,wp-pointer,widgets,site-icon,l10n,wp-auth-check&ver=5.4.1 HTTP/1.1" 200 400355
::1 - - [03/May/2020:18:29:04 +0100] "GET /stourhead/wp-admin/upload.php HTTP/1.1" 200 92021
::1 - - [03/May/2020:18:29:05 +0100] "GET /stourhead/wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,common,hoverintent-js,admin-bar,underscore,shortcode,backbone,wp-util,wp-backbone,media-models,wp-plupload,jquery-ui&load%5Bchunk_1%5D=-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sortable&ver=5.4.1 HTTP/1.1" 200 127860
::1 - - [03/May/2020:18:29:05 +0100] "GET /stourhead/wp-admin/js/media.min.js?ver=5.4.1 HTTP/1.1" 200 1902
::1 - - [03/May/2020:18:29:05 +0100] "GET /stourhead/wp-includes/js/media-grid.min.js?ver=5.4.1 HTTP/1.1" 200 14423
::1 - - [03/May/2020:18:29:05 +0100] "GET /stourhead/wp-includes/images/spinner.gif HTTP/1.1" 200 3656
::1 - - [03/May/2020:18:29:05 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 26
::1 - - [03/May/2020:18:29:06 +0100] "GET /stourhead/wp-admin/edit.php HTTP/1.1" 200 49784
::1 - - [03/May/2020:18:29:06 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [03/May/2020:18:29:21 +0100] "POST /stourhead/wp-admin/admin-ajax.php HTTP/1.1" 200 47
